ATF	1.0
8	11     
"AcquisitionMode=Episodic Stimulation"
"Comment="
"YTop=1000"
"YBottom=-1000"
"SyncTimeUnits=12.5"
"SweepStartTimesMS=0.000,3000.000,6000.000,9000.000,12000.000,15000.000,18000.000,21000.000,24000.000,27000.000"
"SignalsExported=V1prim"
"Signals="	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"
"Time (s)"	"Trace #1 (mV)"	"Trace #2 (mV)"	"Trace #3 (mV)"	"Trace #4 (mV)"	"Trace #5 (mV)"	"Trace #6 (mV)"	"Trace #7 (mV)"	"Trace #8 (mV)"	"Trace #9 (mV)"	"Trace #10 (mV)"
0.08525	-32.7454	-28.9612	-27.1301	-23.9258	-20.5994	-16.9678	-11.8408	-0.305176	9.79614	21.698
0.0853	-32.7454	-28.9307	-27.1606	-23.9258	-20.5688	-16.9678	-11.8103	-0.12207	10.0098	21.9116
0.08535	-32.7454	-28.9612	-27.1912	-23.9563	-20.5688	-16.9067	-11.7187	0.0610352	10.2844	22.0947
0.0854	-32.7454	-28.9307	-27.2217	-23.9258	-20.5383	-16.8762	-11.6882	0.183105	10.6201	22.2778
0.08545	-32.7759	-28.9307	-27.2522	-23.8953	-20.5383	-16.8457	-11.5967	0.396728	10.8948	22.4304
0.0855	-32.7454	-28.9307	-27.2217	-23.8953	-20.5383	-16.8152	-11.5967	0.518799	11.1694	22.6135
0.08555	-32.7759	-28.9307	-27.2217	-23.8342	-20.4773	-16.8457	-11.5356	0.671387	11.4746	22.8271
0.0856	-32.8064	-28.9307	-27.1606	-23.8647	-20.5383	-16.7541	-11.4746	0.88501	11.7798	22.9492
0.08565	-32.7759	-28.9307	-27.1606	-23.8647	-20.4773	-16.7541	-11.4441	1.0376	12.0544	23.1018
0.0857	-32.7759	-28.9307	-27.1912	-23.8037	-20.4773	-16.7541	-11.3831	1.19019	12.3901	23.2544
0.08575	-32.8064	-28.9612	-27.1606	-23.7732	-20.4163	-16.6931	-11.2915	1.37329	12.6953	23.407
0.0858	-32.7454	-28.9612	-27.1301	-23.7732	-20.4163	-16.6321	-11.261	1.5564	13.031	23.5291
0.08585	-32.7759	-28.9307	-27.1301	-23.8037	-20.4468	-16.6321	-11.2305	1.77002	13.2751	23.6511
0.0859	-32.8064	-28.9612	-27.1606	-23.7427	-20.4163	-16.6016	-11.1389	1.89209	13.6108	23.7122
0.08595	-32.8064	-28.9307	-27.1606	-23.7732	-20.4163	-16.51	-11.0779	2.13623	13.916	23.7122
0.086	-32.8064	-28.9612	-27.1301	-23.7427	-20.3857	-16.51	-11.0168	2.31934	14.2517	23.8342
0.08605	-32.7759	-28.9917	-27.1301	-23.7122	-20.3857	-16.51	-10.9558	2.50244	14.5264	23.8342
0.0861	-32.8369	-28.9612	-27.1301	-23.7427	-20.3247	-16.51	-10.9253	2.65503	14.8621	23.8647
0.08615	-32.8369	-28.9307	-27.1301	-23.7122	-20.3247	-16.449	-10.8948	2.83813	15.1978	23.8342
0.0862	-32.8369	-28.9612	-27.1606	-23.7732	-20.3552	-16.449	-10.8032	3.05176	15.5334	23.8037
0.08625	-32.8369	-28.9307	-27.1606	-23.7732	-20.3247	-16.449	-10.8032	3.20435	15.8081	23.8342
0.0863	-32.8369	-28.9307	-27.0996	-23.7122	-20.3247	-16.3879	-10.7727	3.41797	16.1438	23.8037
0.08635	-32.8369	-28.9307	-27.0996	-23.7122	-20.3247	-16.2964	-10.6812	3.60107	16.4795	23.8647
0.0864	-32.8064	-28.9307	-27.0691	-23.6816	-20.2637	-16.2964	-10.6201	3.78418	16.8152	23.8037
0.08645	-32.8979	-28.9917	-27.1301	-23.7122	-20.3247	-16.2659	-10.6506	3.9978	17.0898	23.7427
0.0865	-32.8979	-28.9307	-27.0996	-23.6511	-20.2332	-16.2964	-10.5591	4.21143	17.4255	23.7427
0.08655	-32.8979	-28.9612	-27.0691	-23.6511	-20.2332	-16.2964	-10.5286	4.45557	17.7307	23.6816
0.0866	-32.9285	-28.9612	-27.0996	-23.6206	-20.2332	-16.2048	-10.4675	4.69971	18.0054	23.5596
0.08665	-32.9285	-28.9612	-27.0996	-23.6511	-20.2026	-16.1743	-10.4065	4.88281	18.3105	23.4985
0.0867	-32.8979	-29.0222	-27.0691	-23.6206	-20.2026	-16.1743	-10.3149	5.15747	18.5852	23.3154
0.08675	-32.9285	-28.9612	-27.0996	-23.6206	-20.1721	-16.1133	-10.2844	5.37109	18.8904	23.1934
0.0868	-32.959	-28.9612	-27.0996	-23.5901	-20.1416	-16.1133	-10.2234	5.5542	19.1956	23.1323
0.08685	-32.959	-28.9307	-27.0996	-23.5596	-20.1721	-16.1438	-10.1624	5.79834	19.4702	23.0103
0.0869	-32.8979	-28.9001	-27.0996	-23.5291	-20.1416	-16.0828	-10.1013	6.10352	19.7144	22.8577
0.08695	-32.9285	-28.9307	-27.0996	-23.5291	-20.1111	-16.0522	-10.1013	6.31714	19.9585	22.7051
0.087	-32.959	-28.9001	-27.0996	-23.5596	-20.1111	-16.0217	-10.0098	6.56128	20.2332	22.522
0.08705	-32.959	-28.9001	-27.0386	-23.5596	-20.1111	-15.9912	-10.0098	6.7749	20.5078	22.3389
0.0871	-32.959	-28.9001	-27.0691	-23.4985	-20.0195	-15.9912	-9.94873	7.08008	20.7825	22.1558
0.08715	-32.959	-28.9307	-27.0691	-23.5291	-20.0195	-15.9607	-9.88769	7.35474	21.0266	21.9727
0.0872	-32.9285	-28.9307	-27.0386	-23.4985	-20.0195	-15.9607	-9.85718	7.53784	21.3013	21.8201
0.08725	-32.9285	-28.9307	-27.0386	-23.4985	-20.0195	-15.9302	-9.73511	7.78198	21.5759	21.5759
0.0873	-32.8979	-28.9307	-27.0386	-23.5596	-19.989	-15.8691	-9.70459	8.08716	21.7895	21.3013
0.08735	-32.8979	-28.9001	-27.0996	-23.5291	-19.989	-15.8386	-9.61304	8.3313	22.0337	21.1182
0.0874	-32.9285	-28.9001	-27.0996	-23.5291	-19.989	-15.7776	-9.64355	8.60596	22.2473	20.9045
0.08745	-32.9285	-28.9307	-27.0691	-23.4985	-19.9585	-15.7471	-9.552	8.81958	22.4304	20.6604
0.0875	-32.8674	-28.9612	-27.0386	-23.5291	-19.9585	-15.7471	-9.42993	9.15527	22.6135	20.3552
0.08755	-32.8979	-28.9307	-27.0386	-23.4985	-19.9585	-15.686	-9.39941	9.39941	22.7051	20.0806
0.0876	-32.9285	-28.9307	-27.0996	-23.468	-19.8669	-15.686	-9.33838	9.64355	22.9187	19.8059
0.08765	-32.9895	-28.9001	-27.0081	-23.468	-19.8975	-15.686	-9.33838	9.88769	23.0408	19.5923
0.0877	-32.9285	-28.9001	-27.0081	-23.468	-19.928	-15.625	-9.24683	10.1929	23.1323	19.3481
0.08775	-32.9895	-28.9001	-27.0386	-23.468	-19.8364	-15.625	-9.18579	10.498	23.2544	19.104
0.0878	-32.9895	-28.9307	-27.0386	-23.4375	-19.8059	-15.5945	-9.15527	10.8032	23.3765	18.8293
0.08785	-32.9895	-28.9307	-27.0386	-23.4375	-19.8364	-15.5945	-9.09424	11.0779	23.4985	18.4937
0.0879	-32.9895	-28.9307	-27.0691	-23.3765	-19.8059	-15.564	-9.00268	11.3831	23.5901	18.219
0.08795	-33.02	-28.9307	-27.0081	-23.4375	-19.8059	-15.5334	-8.91113	11.6577	23.6511	17.9138
0.088	-32.9895	-28.9307	-26.9775	-23.407	-19.8364	-15.564	-8.8501	11.9934	23.7122	17.6392
0.08805	-33.02	-28.9307	-26.947	-23.407	-19.8059	-15.4724	-8.78906	12.2986	23.7732	17.334
0.0881	-33.02	-28.9307	-26.9775	-23.407	-19.8364	-15.4419	-8.72803	12.5732	23.7732	16.9678
0.08815	-33.02	-28.9307	-26.9775	-23.3459	-19.8059	-15.4419	-8.66699	12.8784	23.8342	16.6321
0.0882	-33.0505	-28.9001	-27.0081	-23.3459	-19.7754	-15.3809	-8.63647	13.2141	23.8342	16.3269
0.08825	-32.9895	-28.9307	-27.0081	-23.3459	-19.7754	-15.3503	-8.54492	13.4888	23.8037	15.9912
0.0883	-33.02	-28.9307	-26.9775	-23.2849	-19.7144	-15.3503	-8.48389	13.8245	23.8342	15.625
0.08835	-33.0505	-28.9612	-26.9165	-23.2849	-19.7144	-15.3503	-8.42285	14.1602	23.8647	15.2893
0.0884	-33.02	-28.9307	-26.9775	-23.3154	-19.7144	-15.1978	-8.36182	14.4043	23.8342	15.0146
0.08845	-33.0811	-28.9612	-27.0081	-23.2849	-19.6533	-15.1367	-8.30078	14.7705	23.7732	14.6179
0.0885	-32.9895	-28.9001	-26.947	-23.2849	-19.6838	-15.1978	-8.23975	15.0452	23.7122	14.3127
0.08855	-33.0505	-28.9307	-27.0081	-23.2849	-19.5923	-15.1672	-8.17871	15.3809	23.6206	13.916
0.0886	-33.0505	-28.9612	-26.947	-23.2544	-19.5923	-15.1062	-8.11767	15.6555	23.5596	13.5498
0.08865	-32.9895	-28.9307	-26.9165	-23.2239	-19.6228	-15.0757	-8.05664	15.9302	23.468	13.2141
0.0887	-32.9895	-28.9307	-26.947	-23.2544	-19.5618	-15.1062	-7.9956	16.2048	23.3765	12.8479
0.08875	-33.02	-28.8696	-26.947	-23.2544	-19.5618	-15.0452	-7.96509	16.5405	23.2239	12.5122
0.0888	-33.02	-28.8696	-26.9775	-23.2239	-19.5312	-15.0146	-7.87353	16.8152	23.0408	12.085
0.08885	-33.0505	-28.9307	-26.947	-23.2544	-19.5312	-14.9841	-7.84302	17.1509	22.8882	11.6882
0.0889	-33.0811	-28.9001	-26.9165	-23.2239	-19.5007	-14.9841	-7.72095	17.4255	22.7356	11.322
0.08895	-33.0505	-28.9307	-26.9775	-23.2239	-19.5312	-14.8621	-7.69043	17.7307	22.583	10.9253
0.089	-33.02	-28.9307	-26.9165	-23.2239	-19.5007	-14.8621	-7.56836	18.0054	22.3389	10.5286
0.08905	-33.0811	-28.9307	-26.9165	-23.1934	-19.4702	-14.8315	-7.56836	18.3411	22.1863	10.1318
0.0891	-33.1116	-28.9612	-26.9165	-23.1934	-19.4397	-14.8315	-7.44629	18.5852	21.9727	9.67407
0.08915	-33.1116	-28.9612	-26.886	-23.1934	-19.4092	-14.801	-7.35474	18.8904	21.7895	9.30786
0.0892	-33.0811	-28.9612	-26.9165	-23.1934	-19.4092	-14.7705	-7.2937	19.1956	21.5759	8.94165
0.08925	-33.1116	-28.9307	-26.886	-23.1628	-19.3481	-14.7095	-7.20215	19.4702	21.4233	8.5144
0.0893	-33.1116	-28.8696	-26.8555	-23.1628	-19.3787	-14.74	-7.17163	19.7754	21.2402	8.11767
0.08935	-33.1421	-28.9001	-26.9165	-23.1323	-19.3176	-14.6484	-7.04956	20.0806	21.0266	7.69043
0.0894	-33.0811	-28.9001	-26.8555	-23.1628	-19.3481	-14.6484	-6.98852	20.3247	20.813	7.2937
0.08945	-33.0811	-28.9612	-26.8555	-23.1628	-19.2871	-14.5874	-6.92749	20.5994	20.5688	6.83594
0.0895	-33.0811	-28.9001	-26.8555	-23.1323	-19.2871	-14.5874	-6.89697	20.8435	20.3552	6.46973
0.08955	-33.0505	-28.9307	-26.8249	-23.1018	-19.2261	-14.4958	-6.74438	21.0876	20.1416	6.04248
0.0896	-33.0811	-28.9001	-26.8555	-23.1628	-19.2261	-14.4958	-6.65283	21.3318	19.8669	5.58472
0.08965	-33.0811	-28.8696	-26.886	-23.1018	-19.2261	-14.4348	-6.56128	21.637	19.6228	5.12695
0.0897	-33.1421	-28.8696	-26.8555	-23.1323	-19.1956	-14.4653	-6.46973	21.9116	19.3787	4.63867
0.08975	-33.1116	-28.9001	-26.8555	-23.1018	-19.165	-14.4348	-6.40869	22.1558	19.1345	4.18091
0.0898	-33.1421	-28.9001	-26.886	-23.1018	-19.1345	-14.3738	-6.31714	22.3389	18.8293	3.72314
0.08985	-33.1421	-28.9001	-26.886	-23.0713	-19.165	-14.3127	-6.19507	22.5525	18.5547	3.17383
0.0899	-33.1421	-28.8696	-26.8555	-23.0713	-19.1345	-14.3127	-6.13403	22.7966	18.28	2.71606
0.08995	-33.1726	-28.9307	-26.8555	-23.0713	-19.1345	-14.3127	-6.04248	22.9797	17.9749	2.2583
0.09	-33.1726	-28.9307	-26.8555	-23.0408	-19.104	-14.2212	-5.98144	23.1323	17.6697	1.7395
0.09005	-33.2336	-28.9001	-26.8555	-23.0103	-19.104	-14.2517	-5.88989	23.3154	17.3645	1.25122
0.0901	-33.1726	-28.9001	-26.8555	-23.0103	-19.0735	-14.1602	-5.79834	23.4375	16.9983	0.793457
0.09015	-33.1726	-28.9001	-26.8555	-22.9797	-19.043	-14.2212	-5.70679	23.5291	16.6626	0.305176
0.0902	-33.2031	-28.9001	-26.8249	-22.9797	-19.0124	-14.0991	-5.58472	23.7122	16.3269	-0.183105
0.09025	-33.2031	-28.8696	-26.8555	-23.0103	-19.0124	-14.0381	-5.5542	23.8647	16.0522	-0.701904
0.0903	-33.2031	-28.8696	-26.8555	-22.9797	-18.9819	-14.0381	-5.49316	23.9258	15.7166	-1.12915
0.09035	-33.2031	-28.9001	-26.8555	-22.9492	-18.9819	-14.0076	-5.37109	24.0784	15.4114	-1.64795
0.0904	-33.1726	-28.8696	-26.7944	-22.9492	-18.9514	-13.977	-5.24902	24.1699	15.1062	-2.16675
0.09045	-33.1726	-28.9001	-26.8249	-23.0103	-18.9819	-13.8855	-5.12695	24.231	14.74	-2.59399
0.0905	-33.1421	-28.9001	-26.8249	-22.9187	-18.9209	-13.855	-5.06592	24.292	14.4043	-3.11279
0.09055	-33.1726	-28.9001	-26.7639	-22.9187	-18.8904	-13.855	-4.97436	24.3225	14.0381	-3.60107
0.0906	-33.1726	-28.9001	-26.7944	-22.9187	-18.8904	-13.7939	-4.85229	24.4141	13.7024	-4.08935
0.09065	-33.2336	-28.9001	-26.7944	-22.9187	-18.9209	-13.8245	-4.79126	24.4446	13.3362	-4.54712
0.0907	-33.2031	-28.9001	-26.7944	-22.8882	-18.8599	-13.7634	-4.63867	24.4446	12.9395	-5.09644
0.09075	-33.2336	-28.9001	-26.7334	-22.8882	-18.8293	-13.7024	-4.57764	24.4751	12.6038	-5.5542
0.0908	-33.2031	-28.9001	-26.7639	-22.8882	-18.7988	-13.7024	-4.48608	24.4141	12.2681	-6.04248
0.09085	-33.2336	-28.9612	-26.7639	-22.8577	-18.8599	-13.6108	-4.3335	24.4446	11.8713	-6.56128
0.0909	-33.2031	-28.9307	-26.7639	-22.8577	-18.8293	-13.6719	-4.21143	24.3835	11.5051	-7.01904
0.09095	-33.2336	-28.9307	-26.7029	-22.8577	-18.7683	-13.6108	-4.08935	24.3225	11.1694	-7.50732
0.091	-33.2336	-28.9612	-26.7639	-22.8577	-18.7683	-13.5498	-3.96728	24.2004	10.8032	-7.9956
0.09105	-33.2336	-28.9612	-26.7334	-22.7966	-18.7683	-13.5498	-3.84521	24.0478	10.4065	-8.39233
0.0911	-33.2336	-28.9307	-26.7334	-22.7661	-18.7683	-13.5193	-3.69263	23.9258	9.97925	-8.81958
0.09115	-33.2336	-28.9001	-26.7334	-22.7661	-18.7683	-13.4583	-3.60107	23.8037	9.58252	-9.33838
0.0912	-33.2336	-28.9307	-26.7334	-22.7966	-18.7683	-13.4583	-3.50952	23.6816	9.21631	-9.70459
0.09125	-33.2642	-28.9001	-26.7334	-22.7661	-18.7073	-13.3362	-3.38745	23.5901	8.78906	-10.1318
0.0913	-33.2336	-28.9001	-26.7639	-22.7661	-18.7073	-13.3667	-3.23486	23.3459	8.39233	-10.5896
0.09135	-33.2947	-28.9307	-26.7334	-22.7661	-18.6462	-13.3057	-3.17383	23.2239	7.9956	-10.9558
0.0914	-33.2642	-28.9307	-26.7334	-22.7661	-18.6462	-13.2446	-3.05176	23.0713	7.53784	-11.3831
0.09145	-33.2336	-28.9001	-26.7334	-22.7356	-18.5852	-13.2446	-2.92969	22.9492	7.08008	-11.7798
0.0915	-33.2642	-28.9307	-26.7639	-22.7051	-18.6157	-13.1836	-2.7771	22.7966	6.65283	-12.1765
0.09155	-33.2336	-28.9001	-26.7334	-22.7051	-18.5852	-13.1226	-2.65503	22.6135	6.2561	-12.5122
0.0916	-33.2947	-28.9001	-26.7029	-22.7051	-18.5242	-13.1226	-2.56348	22.3999	5.85937	-12.8784
0.09165	-33.3252	-28.9001	-26.7029	-22.7051	-18.5242	-13.0615	-2.44141	22.1863	5.40161	-13.2446
0.0917	-33.2947	-28.8696	-26.6418	-22.6746	-18.4631	-13.031	-2.31934	21.9727	4.94385	-13.5803
0.09175	-33.3252	-28.8696	-26.6724	-22.6746	-18.4937	-12.97	-2.22778	21.759	4.48608	-13.916
0.0918	-33.2642	-28.9307	-26.7029	-22.6746	-18.4631	-12.9089	-2.04468	21.4539	4.05884	-14.3127
0.09185	-33.2947	-28.9001	-26.6724	-22.6135	-18.4326	-12.9089	-1.92261	21.2402	3.54004	-14.5874
0.0919	-33.3252	-28.9307	-26.6724	-22.644	-18.4326	-12.8479	-1.7395	20.9656	3.08228	-14.9231
0.09195	-33.3252	-28.9307	-26.6724	-22.6746	-18.4021	-12.7869	-1.64795	20.6909	2.59399	-15.2588
0.092	-33.3252	-28.9001	-26.6724	-22.644	-18.4326	-12.6953	-1.49536	20.4468	2.13623	-15.564
0.09205	-33.3557	-28.8696	-26.6418	-22.644	-18.3716	-12.6953	-1.37329	20.2026	1.64795	-15.8691
0.0921	-33.3252	-28.8696	-26.6724	-22.6135	-18.3411	-12.6648	-1.28174	19.8975	1.15967	-16.1438
0.09215	-33.3252	-28.8086	-26.6724	-22.6135	-18.3411	-12.6038	-1.09863	19.6228	0.671387	-16.449
0.0922	-33.3252	-28.8696	-26.6724	-22.583	-18.3105	-12.5732	-0.946045	19.2871	0.183105	-16.7236
0.09225	-33.3252	-28.8696	-26.6113	-22.644	-18.3105	-12.5732	-0.823975	19.0124	-0.274658	-16.9373
0.0923	-33.2947	-28.9307	-26.6418	-22.583	-18.28	-12.5122	-0.671387	18.7073	-0.823975	-17.2424
0.09235	-33.3252	-28.8696	-26.6724	-22.5525	-18.2495	-12.4817	-0.518799	18.4021	-1.25122	-17.4866
0.0924	-33.2947	-28.9001	-26.6724	-22.583	-18.158	-12.4817	-0.396728	18.0969	-1.77002	-17.7307
0.09245	-33.3557	-28.9307	-26.6418	-22.583	-18.1885	-12.4512	-0.244141	17.7917	-2.28882	-18.0054
0.0925	-33.2947	-28.8696	-26.6724	-22.583	-18.158	-12.3901	-0.0915527	17.4561	-2.74658	-18.2495
0.09255	-33.3557	-28.8696	-26.6724	-22.5525	-18.1885	-12.3596	0.0610352	17.1814	-3.23486	-18.4631
0.0926	-33.3252	-28.9307	-26.6418	-22.5525	-18.158	-12.2681	0.213623	16.8457	-3.72314	-18.6157
0.09265	-33.2947	-28.9001	-26.6418	-22.522	-18.0969	-12.2681	0.366211	16.4795	-4.15039	-18.8599
0.0927	-33.2947	-28.9001	-26.6418	-22.4609	-18.1274	-12.207	0.427246	16.1743	-4.66919	-19.0735
0.09275	-33.3557	-28.8696	-26.6418	-22.4915	-18.0969	-12.1765	0.640869	15.8386	-5.12695	-19.2566
0.0928	-33.3252	-28.9307	-26.6113	-22.4915	-18.0969	-12.1155	0.762939	15.4724	-5.61523	-19.4702
0.09285	-33.3252	-28.8696	-26.6113	-22.4609	-18.0969	-12.085	0.946045	15.1062	-6.13403	-19.6838
0.0929	-33.3557	-28.9001	-26.6113	-22.4304	-18.0359	-12.0544	1.09863	14.7705	-6.53076	-19.8059
0.09295	-33.3252	-28.9001	-26.6113	-22.4304	-18.0359	-11.9934	1.2207	14.4043	-7.01904	-20.05
0.093	-33.3557	-28.9001	-26.6113	-22.4609	-18.0664	-11.9629	1.43433	14.0381	-7.47681	-20.2026
0.09305	-33.4167	-28.9307	-26.5808	-22.4304	-18.0359	-11.9019	1.61743	13.6719	-7.93457	-20.3552
0.0931	-33.3862	-28.9307	-26.6113	-22.4304	-18.0359	-11.8408	1.7395	13.3057	-8.39233	-20.4773
0.09315	-33.3557	-28.9612	-26.5808	-22.4304	-17.9443	-11.7798	1.89209	12.8479	-8.78906	-20.6299
0.0932	-33.4473	-28.9001	-26.5808	-22.3694	-18.0054	-11.7798	2.01416	12.4817	-9.18579	-20.813
0.09325	-33.4167	-28.9307	-26.5503	-22.3999	-17.9749	-11.7187	2.19727	12.085	-9.64355	-20.9045
0.0933	-33.3862	-28.9001	-26.5808	-22.3999	-17.9443	-11.6882	2.31934	11.5967	-10.0708	-21.0266
0.09335	-33.4473	-28.9307	-26.5503	-22.3389	-17.9749	-11.6882	2.47192	11.261	-10.4675	-21.1792
0.0934	-33.4167	-28.9001	-26.5503	-22.3389	-17.9138	-11.5662	2.68555	10.8337	-10.8643	-21.3318
0.09345	-33.4167	-28.9307	-26.5503	-22.3389	-17.9138	-11.5356	2.83813	10.4065	-11.2915	-21.3928
0.0935	-33.4473	-28.9001	-26.5503	-22.3389	-17.8833	-11.5051	3.02124	10.0403	-11.6577	-21.5149
0.09355	-33.4167	-28.9001	-26.5503	-22.3389	-17.8528	-11.4441	3.20435	9.61304	-12.0544	-21.6064
0.0936	-33.4167	-28.9001	-26.5808	-22.3389	-17.8833	-11.4136	3.41797	9.15527	-12.3901	-21.7285
0.09365	-33.3862	-28.8696	-26.4893	-22.2778	-17.8223	-11.2915	3.50952	8.78906	-12.8174	-21.759
0.0937	-33.3862	-28.9307	-26.4893	-22.2473	-17.8223	-11.2915	3.75366	8.30078	-13.1531	-21.8811
0.09375	-33.4167	-28.9307	-26.5198	-22.2473	-17.7612	-11.2	3.90625	7.87353	-13.5193	-21.9421
0.0938	-33.3862	-28.8696	-26.5198	-22.2778	-17.7612	-11.2	4.11987	7.41577	-13.855	-22.0947
0.09385	-33.4167	-28.9001	-26.5503	-22.2473	-17.7307	-11.1694	4.3335	7.01904	-14.1907	-22.1863
0.0939	-33.3862	-28.9307	-26.4587	-22.2473	-17.7307	-11.0779	4.54712	6.56128	-14.5264	-22.1863
0.09395	-33.4473	-28.9001	-26.4893	-22.2473	-17.7307	-11.0474	4.66919	6.073	-14.801	-22.2778
0.094	-33.4778	-28.9307	-26.4893	-22.2168	-17.7002	-11.0474	4.94385	5.61523	-15.1672	-22.3694
0.09405	-33.4473	-28.9307	-26.4893	-22.2168	-17.7002	-10.9558	5.12695	5.09644	-15.4724	-22.4609
0.0941	-33.4473	-28.9307	-26.4893	-22.2473	-17.6697	-10.9253	5.27954	4.60815	-15.7471	-22.4915
0.09415	-33.4473	-28.9307	-26.4282	-22.2473	-17.6392	-10.8948	5.52368	4.15039	-16.0217	-22.5525
0.0942	-33.4473	-28.9307	-26.4587	-22.1863	-17.6697	-10.8337	5.7373	3.69263	-16.3574	-22.6135
0.09425	-33.4473	-28.9001	-26.4282	-22.2168	-17.6697	-10.7727	5.92041	3.20435	-16.6016	-22.7051
0.0943	-33.4778	-28.9612	-26.4587	-22.1252	-17.6392	-10.6812	6.16455	2.62451	-16.8457	-22.7966
0.09435	-33.4473	-28.9307	-26.4893	-22.1558	-17.6392	-10.6506	6.43921	2.13623	-17.1814	-22.7966
0.0944	-33.4473	-28.9001	-26.4893	-22.1863	-17.6086	-10.6506	6.5918	1.64795	-17.395	-22.8577
0.09445	-33.4473	-28.9307	-26.4893	-22.1252	-17.5781	-10.5591	6.89697	1.09863	-17.6086	-22.8882
0.0945	-33.4778	-28.9001	-26.4893	-22.1558	-17.5171	-10.498	7.1106	0.579834	-17.8223	-22.9187
0.09455	-33.4473	-28.9307	-26.4893	-22.1558	-17.5476	-10.498	7.32422	0.12207	-18.0969	-22.9797
0.0946	-33.4778	-28.9001	-26.5503	-22.1252	-17.5171	-10.437	7.62939	-0.366211	-18.3411	-23.0103
0.09465	-33.4473	-28.9307	-26.4893	-22.1252	-17.5171	-10.3455	7.8125	-0.88501	-18.5242	-23.0408
0.0947	-33.4778	-28.9001	-26.4893	-22.1558	-17.4866	-10.3149	8.05664	-1.37329	-18.7378	-23.0713
0.09475	-33.4473	-28.9307	-26.4893	-22.1252	-17.4561	-10.2539	8.3313	-1.86157	-18.9514	-23.1628
0.0948	-33.4473	-28.9307	-26.5198	-22.0947	-17.4561	-10.1929	8.57544	-2.38037	-19.1956	-23.1628
0.09485	-33.4778	-28.9001	-26.4893	-22.0642	-17.4255	-10.1624	8.78906	-2.89917	-19.3176	-23.2544
0.0949	-33.4778	-28.9612	-26.4587	-22.0947	-17.4255	-10.1013	9.0332	-3.38745	-19.5312	-23.1934
0.09495	-33.4778	-28.9307	-26.4282	-22.0642	-17.334	-10.0403	9.30786	-3.87573	-19.7144	-23.2544
0.095	-33.4778	-28.9612	-26.4587	-22.0642	-17.334	-10.0403	9.552	-4.36401	-19.8975	-23.2849
0.09505	-33.5083	-28.9307	-26.4587	-22.0642	-17.2729	-10.0098	9.82666	-4.94385	-20.0195	-23.3154
0.0951	-33.4778	-28.9612	-26.4893	-22.0337	-17.2729	-9.94873	10.0708	-5.37109	-20.1416	-23.3459
0.09515	-33.4778	-28.9001	-26.5198	-22.0032	-17.2729	-9.88769	10.376	-5.82886	-20.2942	-23.3459
0.0952	-33.5083	-28.9001	-26.4893	-22.0032	-17.2424	-9.76562	10.5896	-6.34766	-20.4773	-23.3765
0.09525	-33.4778	-28.9001	-26.4587	-22.0337	-17.2119	-9.70459	10.8948	-6.83594	-20.6299	-23.3765
0.0953	-33.5083	-28.8696	-26.4893	-22.0337	-17.2119	-9.70459	11.1694	-7.32422	-20.752	-23.4375
0.09535	-33.5083	-28.8696	-26.4893	-22.0642	-17.1814	-9.64355	11.4441	-7.8125	-20.874	-23.4375
0.0954	-33.5083	-28.9001	-26.4893	-22.0337	-17.1509	-9.52148	11.7187	-8.27026	-20.9961	-23.4375
0.09545	-33.5083	-28.9001	-26.4893	-22.0337	-17.1814	-9.52148	12.0239	-8.75854	-21.1487	-23.468
0.0955	-33.5083	-28.9307	-26.4893	-22.0032	-17.1509	-9.42993	12.3291	-9.18579	-21.2402	-23.4375
0.09555	-33.5083	-28.9001	-26.4282	-21.9727	-17.1204	-9.39941	12.6038	-9.61304	-21.3623	-23.468
0.0956	-33.5083	-28.9001	-26.4587	-21.9727	-17.1509	-9.30786	12.9089	-10.0708	-21.4539	-23.5291
0.09565	-33.5083	-28.9307	-26.4282	-21.9727	-17.0898	-9.24683	13.2141	-10.5286	-21.5759	-23.4985
0.0957	-33.4778	-28.8696	-26.3977	-21.9727	-17.0288	-9.18579	13.5193	-10.9863	-21.698	-23.4985
0.09575	-33.5083	-28.9001	-26.4587	-22.0032	-17.0898	-9.21631	13.855	-11.3831	-21.759	-23.4985
0.0958	-33.5388	-28.9307	-26.4893	-21.9421	-17.0593	-9.09424	14.1296	-11.7798	-21.8811	-23.4985
0.09585	-33.5388	-28.9001	-26.4893	-21.9421	-17.0288	-9.00268	14.4653	-12.207	-21.9727	-23.4985
0.0959	-33.5388	-28.9307	-26.4587	-21.9421	-16.9983	-8.94165	14.74	-12.6038	-22.0337	-23.4985
0.09595	-33.5388	-28.9001	-26.4282	-21.9727	-16.9983	-8.8501	15.0757	-12.9395	-22.1558	-23.4985
0.096	-33.5388	-28.9001	-26.4587	-21.9727	-16.9678	-8.81958	15.3503	-13.3057	-22.2168	-23.4985
0.09605	-33.5693	-28.9612	-26.4893	-21.9116	-16.9678	-8.72803	15.625	-13.6719	-22.2473	-23.4985
0.0961	-33.5083	-28.9612	-26.3977	-21.9116	-16.9373	-8.66699	15.9302	-14.0686	-22.3694	-23.5291
0.09615	-33.5388	-28.9307	-26.4282	-21.9116	-16.9373	-8.60596	16.2353	-14.4348	-22.3999	-23.5291
